Server_Name|App_Code|Env|LOCATION|App_Support_Group|App_Support_Group_email|Release|Exception|Deployment|Deployment_Type|Day|Patch_Date_PST|Patch_Day_PST|Patch_Start_Time_PST|Patch_End_Time_PST|Patch_Date_MNL|Patch_Day_MNL|Patch_Start_Time_MNL|Patch_End_Time_MNL|Assigned_Resource|Exclude_List|Patch_Status|POWER_STATUS|Patching_Shift
pgm010f2b|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f2c|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f2d|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 22|7/30/24|Tuesday|09:00 PM|01:00 AM|7/31/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm010f2e|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f2f|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f39|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f3a|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 22|7/30/24|Tuesday|09:00 PM|01:00 AM|7/31/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm010f3b|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f3c|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f3d|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f3e|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f3f|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f40|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f50|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f51|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f52|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f53|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f54|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f59|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f5a|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010f5f|MQSI|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 22|7/30/24|Tuesday|09:00 PM|01:00 AM|7/31/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011749|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01174a|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01174b|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01174c|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01174d|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01174e|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01174f|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011750|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011751|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011752|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011753|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011754|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011755|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011756|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011757|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011758|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm011759|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01175a|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01175b|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01175c|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01175d|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
pgm01175e|MQSI|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 29|8/6/24|Tuesday|09:00 PM|01:00 AM|8/7/24|Wednesday|12:00 PM|04:00 PM|Glenn|#N/A|NOT YET Patched|Running|Manila Shift
qgm010e19|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e1a|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e1b|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e1c|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e1d|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e1e|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e1f|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e20|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e21|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e23|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e24|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e25|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e26|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e27|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e28|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e29|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e2a|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e2b|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e2c|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e33|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e34|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e36|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e37|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e38|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e39|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e3a|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e74|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e75|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e7e|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e7f|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e80|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e81|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e82|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e84|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010e85|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010edc|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
qgm010edd|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
qgm010ede|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
qgm010edf|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
qgm010ee0|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
qgm010ee1|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
qgm010ee2|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
qgm010ee3|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
qgm010f0c|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010f0d|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010f0e|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010f0f|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010f10|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010f11|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010f12|MQSI|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 08|7/16/24|Tuesday|09:00 PM|01:00 AM|7/17/24|Wednesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
